filepath,instrument,note,midi,velocity,articulation,pedal,seconds,fs,bits,peak_dbfs,source,soundfont
data/piano_A/G#2/G#2_v30_staccato_ped_01.wav,piano_A,G#2,44,30,staccato,1,0.8,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v30_sustain_noped_01.wav,piano_A,G#2,44,30,sustain,0,2.0,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v30_sustain_ped_01.wav,piano_A,G#2,44,30,sustain,1,2.0,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v60_staccato_noped_01.wav,piano_A,G#2,44,60,staccato,0,0.8,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v60_staccato_ped_01.wav,piano_A,G#2,44,60,staccato,1,0.8,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v60_sustain_noped_01.wav,piano_A,G#2,44,60,sustain,0,2.0,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v60_sustain_ped_01.wav,piano_A,G#2,44,60,sustain,1,2.0,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v90_staccato_noped_01.wav,piano_A,G#2,44,90,staccato,0,0.8,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v90_staccato_ped_01.wav,piano_A,G#2,44,90,staccato,1,0.8,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v90_sustain_noped_01.wav,piano_A,G#2,44,90,sustain,0,2.0,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v90_sustain_ped_01.wav,piano_A,G#2,44,90,sustain,1,2.0,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v110_staccato_noped_01.wav,piano_A,G#2,44,110,staccato,0,0.8,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v110_staccato_ped_01.wav,piano_A,G#2,44,110,staccato,1,0.8,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v110_sustain_noped_01.wav,piano_A,G#2,44,110,sustain,0,2.0,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/G#2/G#2_v110_sustain_ped_01.wav,piano_A,G#2,44,110,sustain,1,2.0,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A2/A2_v30_staccato_noped_01.wav,piano_A,A2,45,30,staccato,0,0.8,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A2/A2_v30_staccato_ped_01.wav,piano_A,A2,45,30,staccato,1,0.8,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A2/A2_v30_sustain_noped_01.wav,piano_A,A2,45,30,sustain,0,2.0,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A2/A2_v30_sustain_ped_01.wav,piano_A,A2,45,30,sustain,1,2.0,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A2/A2_v60_staccato_noped_01.wav,piano_A,A2,45,60,staccato,0,0.8,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A2/A2_v60_staccato_ped_01.wav,piano_A,A2,45,60,staccato,1,0.8,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A2/A2_v60_sustain_noped_01.wav,piano_A,A2,45,60,sustain,0,2.0,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A2/A2_v60_sustain_ped_01.wav,piano_A,A2,45,60,sustain,1,2.0,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A2/A2_v90_staccato_noped_01.wav,piano_A,A2,45,90,staccato,0,0.8,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A2/A2_v90_staccato_ped_01.wav,piano_A,A2,45,90,staccato,1,0.8,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A2/A2_v90_sustain_noped_01.wav,piano_A,A2,45,90,sustain,0,2.0,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A2/A2_v90_sustain_ped_01.wav,piano_A,A2,45,90,sustain,1,2.0,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A2/A2_v110_staccato_noped_01.wav,piano_A,A2,45,110,staccato,0,0.8,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A2/A2_v110_staccato_ped_01.wav,piano_A,A2,45,110,staccato,1,0.8,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A2/A2_v110_sustain_noped_01.wav,piano_A,A2,45,110,sustain,0,2.0,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A2/A2_v110_sustain_ped_01.wav,piano_A,A2,45,110,sustain,1,2.0,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v30_staccato_noped_01.wav,piano_A,A#2,46,30,staccato,0,0.8,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v30_staccato_ped_01.wav,piano_A,A#2,46,30,staccato,1,0.8,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v30_sustain_noped_01.wav,piano_A,A#2,46,30,sustain,0,2.0,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v30_sustain_ped_01.wav,piano_A,A#2,46,30,sustain,1,2.0,44100,16,-2.85,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v60_staccato_noped_01.wav,piano_A,A#2,46,60,staccato,0,0.8,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v60_staccato_ped_01.wav,piano_A,A#2,46,60,staccato,1,0.8,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v60_sustain_noped_01.wav,piano_A,A#2,46,60,sustain,0,2.0,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v60_sustain_ped_01.wav,piano_A,A#2,46,60,sustain,1,2.0,44100,16,-3.43,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v90_staccato_noped_01.wav,piano_A,A#2,46,90,staccato,0,0.8,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v90_staccato_ped_01.wav,piano_A,A#2,46,90,staccato,1,0.8,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v90_sustain_noped_01.wav,piano_A,A#2,46,90,sustain,0,2.0,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v90_sustain_ped_01.wav,piano_A,A#2,46,90,sustain,1,2.0,44100,16,-3.4,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v110_staccato_noped_01.wav,piano_A,A#2,46,110,staccato,0,0.8,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v110_staccato_ped_01.wav,piano_A,A#2,46,110,staccato,1,0.8,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v110_sustain_noped_01.wav,piano_A,A#2,46,110,sustain,0,2.0,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/A#2/A#2_v110_sustain_ped_01.wav,piano_A,A#2,46,110,sustain,1,2.0,44100,16,-3.77,synth_sf2,piano.sf2
data/piano_A/B2/B2_v30_staccato_noped_01.wav,piano_A,B2,47,30,staccato,0,0.8,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/B2/B2_v30_staccato_ped_01.wav,piano_A,B2,47,30,staccato,1,0.8,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/B2/B2_v30_sustain_noped_01.wav,piano_A,B2,47,30,sustain,0,2.0,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/B2/B2_v30_sustain_ped_01.wav,piano_A,B2,47,30,sustain,1,2.0,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/B2/B2_v60_staccato_noped_01.wav,piano_A,B2,47,60,staccato,0,0.8,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/B2/B2_v60_staccato_ped_01.wav,piano_A,B2,47,60,staccato,1,0.8,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/B2/B2_v60_sustain_noped_01.wav,piano_A,B2,47,60,sustain,0,2.0,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/B2/B2_v60_sustain_ped_01.wav,piano_A,B2,47,60,sustain,1,2.0,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/B2/B2_v90_staccato_noped_01.wav,piano_A,B2,47,90,staccato,0,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/B2/B2_v90_staccato_ped_01.wav,piano_A,B2,47,90,staccato,1,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/B2/B2_v90_sustain_noped_01.wav,piano_A,B2,47,90,sustain,0,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/B2/B2_v90_sustain_ped_01.wav,piano_A,B2,47,90,sustain,1,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/B2/B2_v110_staccato_noped_01.wav,piano_A,B2,47,110,staccato,0,0.8,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/B2/B2_v110_staccato_ped_01.wav,piano_A,B2,47,110,staccato,1,0.8,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/B2/B2_v110_sustain_noped_01.wav,piano_A,B2,47,110,sustain,0,2.0,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/B2/B2_v110_sustain_ped_01.wav,piano_A,B2,47,110,sustain,1,2.0,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/C3/C3_v30_staccato_noped_01.wav,piano_A,C3,48,30,staccato,0,0.8,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C3/C3_v30_staccato_ped_01.wav,piano_A,C3,48,30,staccato,1,0.8,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C3/C3_v30_sustain_noped_01.wav,piano_A,C3,48,30,sustain,0,2.0,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C3/C3_v30_sustain_ped_01.wav,piano_A,C3,48,30,sustain,1,2.0,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C3/C3_v60_staccato_noped_01.wav,piano_A,C3,48,60,staccato,0,0.8,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C3/C3_v60_staccato_ped_01.wav,piano_A,C3,48,60,staccato,1,0.8,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C3/C3_v60_sustain_noped_01.wav,piano_A,C3,48,60,sustain,0,2.0,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C3/C3_v60_sustain_ped_01.wav,piano_A,C3,48,60,sustain,1,2.0,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C3/C3_v90_staccato_noped_01.wav,piano_A,C3,48,90,staccato,0,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v90_staccato_ped_01.wav,piano_A,C3,48,90,staccato,1,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v90_sustain_noped_01.wav,piano_A,C3,48,90,sustain,0,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v90_sustain_ped_01.wav,piano_A,C3,48,90,sustain,1,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v110_staccato_noped_01.wav,piano_A,C3,48,110,staccato,0,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v110_staccato_ped_01.wav,piano_A,C3,48,110,staccato,1,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v110_sustain_noped_01.wav,piano_A,C3,48,110,sustain,0,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C3/C3_v110_sustain_ped_01.wav,piano_A,C3,48,110,sustain,1,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v30_staccato_noped_01.wav,piano_A,C#3,49,30,staccato,0,0.8,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v30_staccato_ped_01.wav,piano_A,C#3,49,30,staccato,1,0.8,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v30_sustain_noped_01.wav,piano_A,C#3,49,30,sustain,0,2.0,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v30_sustain_ped_01.wav,piano_A,C#3,49,30,sustain,1,2.0,44100,16,-4.05,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v60_staccato_noped_01.wav,piano_A,C#3,49,60,staccato,0,0.8,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v60_staccato_ped_01.wav,piano_A,C#3,49,60,staccato,1,0.8,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v60_sustain_noped_01.wav,piano_A,C#3,49,60,sustain,0,2.0,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v60_sustain_ped_01.wav,piano_A,C#3,49,60,sustain,1,2.0,44100,16,-3.83,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v90_staccato_noped_01.wav,piano_A,C#3,49,90,staccato,0,0.8,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v90_staccato_ped_01.wav,piano_A,C#3,49,90,staccato,1,0.8,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v90_sustain_noped_01.wav,piano_A,C#3,49,90,sustain,0,2.0,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v90_sustain_ped_01.wav,piano_A,C#3,49,90,sustain,1,2.0,44100,16,-4.54,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v110_staccato_noped_01.wav,piano_A,C#3,49,110,staccato,0,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v110_staccato_ped_01.wav,piano_A,C#3,49,110,staccato,1,0.8,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v110_sustain_noped_01.wav,piano_A,C#3,49,110,sustain,0,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/C#3/C#3_v110_sustain_ped_01.wav,piano_A,C#3,49,110,sustain,1,2.0,44100,16,-4.55,synth_sf2,piano.sf2
data/piano_A/D3/D3_v30_staccato_noped_01.wav,piano_A,D3,50,30,staccato,0,0.8,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D3/D3_v30_staccato_ped_01.wav,piano_A,D3,50,30,staccato,1,0.8,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D3/D3_v30_sustain_noped_01.wav,piano_A,D3,50,30,sustain,0,2.0,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D3/D3_v30_sustain_ped_01.wav,piano_A,D3,50,30,sustain,1,2.0,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D3/D3_v60_staccato_noped_01.wav,piano_A,D3,50,60,staccato,0,0.8,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D3/D3_v60_staccato_ped_01.wav,piano_A,D3,50,60,staccato,1,0.8,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D3/D3_v60_sustain_noped_01.wav,piano_A,D3,50,60,sustain,0,2.0,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D3/D3_v60_sustain_ped_01.wav,piano_A,D3,50,60,sustain,1,2.0,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D3/D3_v90_staccato_noped_01.wav,piano_A,D3,50,90,staccato,0,0.8,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D3/D3_v90_staccato_ped_01.wav,piano_A,D3,50,90,staccato,1,0.8,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D3/D3_v90_sustain_noped_01.wav,piano_A,D3,50,90,sustain,0,2.0,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D3/D3_v90_sustain_ped_01.wav,piano_A,D3,50,90,sustain,1,2.0,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D3/D3_v110_staccato_noped_01.wav,piano_A,D3,50,110,staccato,0,0.8,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D3/D3_v110_staccato_ped_01.wav,piano_A,D3,50,110,staccato,1,0.8,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D3/D3_v110_sustain_noped_01.wav,piano_A,D3,50,110,sustain,0,2.0,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D3/D3_v110_sustain_ped_01.wav,piano_A,D3,50,110,sustain,1,2.0,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v30_staccato_noped_01.wav,piano_A,D#3,51,30,staccato,0,0.8,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v30_staccato_ped_01.wav,piano_A,D#3,51,30,staccato,1,0.8,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v30_sustain_noped_01.wav,piano_A,D#3,51,30,sustain,0,2.0,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v30_sustain_ped_01.wav,piano_A,D#3,51,30,sustain,1,2.0,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v60_staccato_noped_01.wav,piano_A,D#3,51,60,staccato,0,0.8,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v60_staccato_ped_01.wav,piano_A,D#3,51,60,staccato,1,0.8,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v60_sustain_noped_01.wav,piano_A,D#3,51,60,sustain,0,2.0,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v60_sustain_ped_01.wav,piano_A,D#3,51,60,sustain,1,2.0,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v90_staccato_noped_01.wav,piano_A,D#3,51,90,staccato,0,0.8,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v90_staccato_ped_01.wav,piano_A,D#3,51,90,staccato,1,0.8,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v90_sustain_noped_01.wav,piano_A,D#3,51,90,sustain,0,2.0,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v90_sustain_ped_01.wav,piano_A,D#3,51,90,sustain,1,2.0,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v110_staccato_noped_01.wav,piano_A,D#3,51,110,staccato,0,0.8,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v110_staccato_ped_01.wav,piano_A,D#3,51,110,staccato,1,0.8,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v110_sustain_noped_01.wav,piano_A,D#3,51,110,sustain,0,2.0,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/D#3/D#3_v110_sustain_ped_01.wav,piano_A,D#3,51,110,sustain,1,2.0,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/E3/E3_v30_staccato_noped_01.wav,piano_A,E3,52,30,staccato,0,0.8,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/E3/E3_v30_staccato_ped_01.wav,piano_A,E3,52,30,staccato,1,0.8,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/E3/E3_v30_sustain_noped_01.wav,piano_A,E3,52,30,sustain,0,2.0,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/E3/E3_v30_sustain_ped_01.wav,piano_A,E3,52,30,sustain,1,2.0,44100,16,-3.56,synth_sf2,piano.sf2
data/piano_A/E3/E3_v60_staccato_noped_01.wav,piano_A,E3,52,60,staccato,0,0.8,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/E3/E3_v60_staccato_ped_01.wav,piano_A,E3,52,60,staccato,1,0.8,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/E3/E3_v60_sustain_noped_01.wav,piano_A,E3,52,60,sustain,0,2.0,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/E3/E3_v60_sustain_ped_01.wav,piano_A,E3,52,60,sustain,1,2.0,44100,16,-3.5,synth_sf2,piano.sf2
data/piano_A/E3/E3_v90_staccato_noped_01.wav,piano_A,E3,52,90,staccato,0,0.8,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/E3/E3_v90_staccato_ped_01.wav,piano_A,E3,52,90,staccato,1,0.8,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/E3/E3_v90_sustain_noped_01.wav,piano_A,E3,52,90,sustain,0,2.0,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/E3/E3_v90_sustain_ped_01.wav,piano_A,E3,52,90,sustain,1,2.0,44100,16,-3.69,synth_sf2,piano.sf2
data/piano_A/E3/E3_v110_staccato_noped_01.wav,piano_A,E3,52,110,staccato,0,0.8,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/E3/E3_v110_staccato_ped_01.wav,piano_A,E3,52,110,staccato,1,0.8,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/E3/E3_v110_sustain_noped_01.wav,piano_A,E3,52,110,sustain,0,2.0,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/E3/E3_v110_sustain_ped_01.wav,piano_A,E3,52,110,sustain,1,2.0,44100,16,-3.84,synth_sf2,piano.sf2
data/piano_A/F3/F3_v30_staccato_noped_01.wav,piano_A,F3,53,30,staccato,0,0.8,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F3/F3_v30_staccato_ped_01.wav,piano_A,F3,53,30,staccato,1,0.8,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F3/F3_v30_sustain_noped_01.wav,piano_A,F3,53,30,sustain,0,2.0,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F3/F3_v30_sustain_ped_01.wav,piano_A,F3,53,30,sustain,1,2.0,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F3/F3_v60_staccato_noped_01.wav,piano_A,F3,53,60,staccato,0,0.8,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F3/F3_v60_staccato_ped_01.wav,piano_A,F3,53,60,staccato,1,0.8,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F3/F3_v60_sustain_noped_01.wav,piano_A,F3,53,60,sustain,0,2.0,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F3/F3_v60_sustain_ped_01.wav,piano_A,F3,53,60,sustain,1,2.0,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F3/F3_v90_staccato_noped_01.wav,piano_A,F3,53,90,staccato,0,0.8,44100,16,-5.22,synth_sf2,piano.sf2
data/piano_A/F3/F3_v90_staccato_ped_01.wav,piano_A,F3,53,90,staccato,1,0.8,44100,16,-5.22,synth_sf2,piano.sf2
data/piano_A/F3/F3_v90_sustain_noped_01.wav,piano_A,F3,53,90,sustain,0,2.0,44100,16,-5.22,synth_sf2,piano.sf2
data/piano_A/F3/F3_v90_sustain_ped_01.wav,piano_A,F3,53,90,sustain,1,2.0,44100,16,-5.22,synth_sf2,piano.sf2
data/piano_A/F3/F3_v110_staccato_noped_01.wav,piano_A,F3,53,110,staccato,0,0.8,44100,16,-5.19,synth_sf2,piano.sf2
data/piano_A/F3/F3_v110_staccato_ped_01.wav,piano_A,F3,53,110,staccato,1,0.8,44100,16,-5.19,synth_sf2,piano.sf2
data/piano_A/F3/F3_v110_sustain_noped_01.wav,piano_A,F3,53,110,sustain,0,2.0,44100,16,-5.19,synth_sf2,piano.sf2
data/piano_A/F3/F3_v110_sustain_ped_01.wav,piano_A,F3,53,110,sustain,1,2.0,44100,16,-5.19,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v30_staccato_noped_01.wav,piano_A,F#3,54,30,staccato,0,0.8,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v30_staccato_ped_01.wav,piano_A,F#3,54,30,staccato,1,0.8,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v30_sustain_noped_01.wav,piano_A,F#3,54,30,sustain,0,2.0,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v30_sustain_ped_01.wav,piano_A,F#3,54,30,sustain,1,2.0,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v60_staccato_noped_01.wav,piano_A,F#3,54,60,staccato,0,0.8,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v60_staccato_ped_01.wav,piano_A,F#3,54,60,staccato,1,0.8,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v60_sustain_noped_01.wav,piano_A,F#3,54,60,sustain,0,2.0,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v60_sustain_ped_01.wav,piano_A,F#3,54,60,sustain,1,2.0,44100,16,-5.33,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v90_staccato_noped_01.wav,piano_A,F#3,54,90,staccato,0,0.8,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v90_staccato_ped_01.wav,piano_A,F#3,54,90,staccato,1,0.8,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v90_sustain_noped_01.wav,piano_A,F#3,54,90,sustain,0,2.0,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v90_sustain_ped_01.wav,piano_A,F#3,54,90,sustain,1,2.0,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v110_staccato_noped_01.wav,piano_A,F#3,54,110,staccato,0,0.8,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v110_staccato_ped_01.wav,piano_A,F#3,54,110,staccato,1,0.8,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v110_sustain_noped_01.wav,piano_A,F#3,54,110,sustain,0,2.0,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/F#3/F#3_v110_sustain_ped_01.wav,piano_A,F#3,54,110,sustain,1,2.0,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/G3/G3_v30_staccato_noped_01.wav,piano_A,G3,55,30,staccato,0,0.8,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/G3/G3_v30_staccato_ped_01.wav,piano_A,G3,55,30,staccato,1,0.8,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/G3/G3_v30_sustain_noped_01.wav,piano_A,G3,55,30,sustain,0,2.0,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/G3/G3_v30_sustain_ped_01.wav,piano_A,G3,55,30,sustain,1,2.0,44100,16,-5.7,synth_sf2,piano.sf2
data/piano_A/G3/G3_v60_staccato_noped_01.wav,piano_A,G3,55,60,staccato,0,0.8,44100,16,-5.32,synth_sf2,piano.sf2
data/piano_A/G3/G3_v60_staccato_ped_01.wav,piano_A,G3,55,60,staccato,1,0.8,44100,16,-5.32,synth_sf2,piano.sf2
data/piano_A/G3/G3_v60_sustain_noped_01.wav,piano_A,G3,55,60,sustain,0,2.0,44100,16,-5.32,synth_sf2,piano.sf2
data/piano_A/G3/G3_v60_sustain_ped_01.wav,piano_A,G3,55,60,sustain,1,2.0,44100,16,-5.32,synth_sf2,piano.sf2
data/piano_A/G3/G3_v90_staccato_noped_01.wav,piano_A,G3,55,90,staccato,0,0.8,44100,16,-5.21,synth_sf2,piano.sf2
data/piano_A/G3/G3_v90_staccato_ped_01.wav,piano_A,G3,55,90,staccato,1,0.8,44100,16,-5.21,synth_sf2,piano.sf2
